loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved,loan_rejected,total_transaction_amount,loan_to_income_ratio,age,gender,country,customer_age_group
LOAN_000954,CUST_001609,mortgage,239057.65,30,2021-09-28,True,False,1818.72,131.44280043107238,53.0,Female,Portugal,41-60
LOAN_000955,CUST_000762,auto,31735.06,5,2022-08-13,True,False,5489.95,5.780573593566427,32.0,Female,Germany,26-40
LOAN_000956,CUST_001906,personal,8811.37,3,2022-03-01,False,True,2263.79,3.8923089155796258,37.0,Female,Germany,26-40
LOAN_000957,CUST_001733,mortgage,120893.76,15,2021-05-27,False,True,1554.35,77.77769485637083,37.0,Female,Germany,26-40
LOAN_000958,CUST_001521,mortgage,183728.89,30,2023-03-09,False,True,1204.15,152.57973674376115,23.0,Male,Italy,18-25
LOAN_000959,CUST_001998,mortgage,204825.63,20,2022-06-10,True,False,2927.94,69.9555421217648,40.0,Female,Germany,41-60
LOAN_000960,CUST_000714,business,122307.45,7,2023-08-19,True,False,1637.83,74.67652320448398,58.0,Male,Austria,41-60
LOAN_000961,CUST_000869,personal,24338.98,5,2022-12-21,False,True,2144.61,11.348907260527554,65.0,Male,Italy,60+
LOAN_000962,CUST_001640,auto,32799.04,5,2022-05-19,False,True,2885.8,11.365666366345554,30.0,Female,Netherlands,26-40
LOAN_000963,CUST_000051,business,58042.7,7,2021-06-14,True,False,1213.74,47.82136207095424,73.0,Female,France,60+
LOAN_000964,CUST_000493,auto,35061.93,3,2022-09-23,True,False,738.98,47.446385558472485,27.0,Female,Italy,26-40
LOAN_000965,CUST_000514,auto,7377.25,3,2021-12-09,True,False,424.4,17.382775683317625,28.0,Male,Netherlands,26-40
LOAN_000966,CUST_001674,business,51208.86,5,2023-10-30,True,False,2101.76,24.364751446406817,58.0,Male,Spain,41-60
LOAN_000967,CUST_001959,mortgage,199331.85,30,2021-08-23,True,False,1649.29,120.85918789297213,18.0,Female,Portugal,18-25
LOAN_000968,CUST_001005,personal,12578.24,3,2022-10-30,False,True,115.87,108.5547596444291,28.0,Male,Spain,26-40
LOAN_000969,CUST_001671,mortgage,194037.62,25,2023-08-17,False,True,704.34,275.48857086066386,42.0,Male,Austria,41-60
LOAN_000970,CUST_001750,personal,3545.97,4,2022-08-03,True,False,827.89,4.283141480148329,29.0,Male,Spain,26-40
LOAN_000971,CUST_001596,business,37821.13,5,2021-12-28,True,False,2079.03,18.191719215210938,78.0,Male,Italy,60+
LOAN_000972,CUST_001423,mortgage,376470.51,30,2023-10-07,True,False,1460.24,257.8141332931573,59.0,Male,Belgium,41-60
LOAN_000973,CUST_001534,personal,6125.18,3,2022-09-02,True,False,346.94,17.654868276935495,23.0,Male,France,18-25
LOAN_000974,CUST_000210,mortgage,387284.75,20,2023-11-02,False,True,1293.09,299.5033215012103,40.0,Male,Italy,41-60
LOAN_000975,CUST_000382,personal,12458.53,3,2023-12-19,True,False,1008.34,12.355485252990063,43.0,Male,Belgium,41-60
LOAN_000976,CUST_000694,auto,40012.24,6,2022-03-05,True,False,783.42,51.07380460034209,36.0,Female,Belgium,26-40
LOAN_000977,CUST_001780,personal,17318.72,3,2023-07-29,True,False,1856.41,9.3291460399373,31.0,Female,Spain,26-40
LOAN_000978,CUST_000004,mortgage,195250.76,25,2022-12-03,True,False,1291.69,151.15914809280864,39.0,Female,Italy,26-40
LOAN_000979,CUST_000181,business,93176.44,5,2022-04-21,True,False,3967.47,23.48510259686904,58.0,Female,France,41-60
LOAN_000980,CUST_000179,business,138099.87,3,2022-08-13,True,False,2427.12,56.898657668347674,39.0,Female,France,26-40
LOAN_000981,CUST_000326,personal,14117.79,5,2022-08-03,True,False,2033.21,6.9435965788088785,29.0,Male,Germany,26-40
LOAN_000982,CUST_000595,mortgage,240059.21,30,2021-11-24,True,False,1834.6,130.85098114030308,39.0,Male,Italy,26-40
LOAN_000983,CUST_001760,mortgage,268906.92,20,2022-08-14,False,True,737.14,364.7976232466017,37.0,Male,Spain,26-40
LOAN_000984,CUST_000848,personal,31226.52,3,2021-11-28,True,False,1483.58,21.04808638563475,57.0,Male,Spain,41-60
LOAN_000985,CUST_000426,auto,9561.53,4,2022-05-21,True,False,828.05,11.547044260612283,21.0,Male,Germany,18-25
LOAN_000986,CUST_001039,business,31401.28,5,2021-09-20,True,False,455.94,68.87151818221696,26.0,Male,France,26-40
LOAN_000987,CUST_000162,personal,20218.85,5,2023-01-28,False,True,1405.45,14.386032943185455,54.0,Female,Spain,41-60
LOAN_000988,CUST_000255,personal,12441.03,4,2023-09-07,False,True,2927.6,4.249566197567974,55.0,Male,Austria,41-60
LOAN_000989,CUST_001536,business,40144.89,5,2021-08-12,True,False,1809.78,22.182193415774293,43.0,Female,Germany,41-60
LOAN_000990,CUST_000470,mortgage,247355.56,25,2021-11-10,True,False,1292.4,191.39241720829463,51.0,Male,Italy,41-60
LOAN_000991,CUST_001913,mortgage,268303.18,25,2022-08-21,False,True,419.01,640.3264361232428,46.0,Male,France,41-60
LOAN_000992,CUST_001131,mortgage,397389.08,25,2022-09-21,True,False,1004.92,395.44349798988975,55.0,Male,Germany,41-60
LOAN_000993,CUST_001888,personal,8091.84,4,2022-06-19,True,False,2470.76,3.275040878110379,49.0,Male,Germany,41-60
LOAN_000994,CUST_001278,personal,29577.86,3,2021-03-25,False,True,703.03,42.071974168954384,55.0,Female,Austria,41-60
LOAN_000995,CUST_001551,personal,17966.16,4,2022-05-25,True,False,735.83,24.41618308576709,20.0,Male,Germany,18-25
LOAN_000996,CUST_033845,education,14387.79,10,2023-01-15,False,True,,,,,,
LOAN_000997,CUST_000428,mortgage,173408.37,20,2022-02-26,False,True,994.13,174.4322875277881,33.0,Female,Italy,26-40
LOAN_000998,CUST_000228,auto,22129.9,4,2021-02-28,True,False,1894.95,11.678355629436133,57.0,Female,Austria,41-60
LOAN_000999,CUST_001475,mortgage,50000.0,30,2021-06-01,True,False,1044.87,47.85284293739892,43.0,Male,Netherlands,41-60
LOAN_001000,CUST_000469,mortgage,61047.18,30,2023-09-18,False,True,2009.64,30.377172030811487,78.0,Female,Germany,60+
LOAN_001001,CUST_001683,personal,24927.67,2,2021-04-19,True,False,971.09,25.66978343922808,80.0,Female,Portugal,60+
LOAN_001002,CUST_001018,personal,24757.76,2,2022-05-10,True,False,721.5,34.314289674289675,40.0,Female,Belgium,41-60
LOAN_001003,CUST_001063,business,131822.84,3,2023-10-19,False,True,1291.72,102.05217849069457,34.0,Female,Germany,26-40
LOAN_001004,CUST_000287,auto,26384.75,3,2023-02-14,False,True,5776.84,4.567332659377791,54.0,Female,Germany,41-60
LOAN_001005,CUST_000757,auto,19362.08,5,2021-08-06,False,True,971.6,19.928036228900783,42.0,Female,Spain,41-60
LOAN_001006,CUST_001551,personal,7828.94,3,2022-11-01,True,False,735.83,10.639604256417922,20.0,Male,Germany,18-25
LOAN_001007,CUST_001849,mortgage,207711.31,30,2022-06-28,True,False,1233.85,168.34405316691658,53.0,Male,Germany,41-60
LOAN_001008,CUST_001887,auto,12751.97,4,2023-01-24,True,False,779.44,16.360425433644664,50.0,Male,Netherlands,41-60
LOAN_001009,CUST_001785,mortgage,50290.42,30,2021-08-07,True,False,2337.89,21.511029175880815,40.0,Male,Germany,41-60
LOAN_001010,CUST_000908,mortgage,272639.95,30,2021-05-12,True,False,2643.69,103.12856272861039,52.0,Male,Germany,41-60
LOAN_001011,CUST_001149,mortgage,351188.22,25,2021-02-08,True,False,681.63,515.2182562387219,38.0,Female,Germany,26-40
LOAN_001012,CUST_000132,education,35080.72,5,2021-06-06,True,False,1087.51,32.2578367095475,38.0,Male,Spain,26-40
LOAN_001013,CUST_000884,mortgage,178888.62,25,2021-03-17,False,True,805.83,221.99300100517476,43.0,Male,Germany,41-60
LOAN_001014,CUST_000879,personal,1000.0,3,2023-01-22,True,False,958.99,1.0427637410191972,56.0,Male,Austria,41-60
LOAN_001015,CUST_000449,mortgage,127455.2,25,2021-05-31,True,False,424.41,300.31149124667184,33.0,Male,Spain,26-40
LOAN_001016,CUST_001870,business,163259.07,3,2021-09-23,False,True,644.24,253.41343288215572,61.0,Female,Germany,60+
LOAN_001017,CUST_000968,auto,29300.78,6,2021-12-07,True,False,158.97,184.31641190161665,32.0,Female,Belgium,26-40
LOAN_001018,CUST_000345,personal,11745.61,4,2023-06-23,True,False,1114.67,10.53729803439583,21.0,Female,Spain,18-25
LOAN_001019,CUST_000455,auto,28109.96,7,2023-08-10,False,True,325.74,86.2956959538282,36.0,Male,France,26-40
LOAN_001020,CUST_001005,mortgage,277431.67,20,2022-02-11,False,True,115.87,2394.3356347630966,28.0,Male,Spain,26-40
LOAN_001021,CUST_001452,auto,17435.52,4,2022-08-31,True,False,959.79,18.165973806770232,54.0,Female,Austria,41-60
LOAN_001022,CUST_001437,business,175902.8,10,2021-08-17,False,True,603.65,291.3986581628427,52.0,Female,Germany,41-60
LOAN_001023,CUST_000286,auto,40016.24,5,2022-07-04,False,True,2147.71,18.63204995087791,48.0,Male,Austria,41-60
LOAN_001024,CUST_000565,mortgage,146605.38,25,2021-03-19,True,False,564.82,259.5612407492652,39.0,Male,Belgium,26-40
LOAN_001025,CUST_001453,auto,12643.7,5,2021-03-16,True,False,1633.61,7.739729800870466,30.0,Male,Germany,26-40
LOAN_001026,CUST_001376,personal,14197.29,4,2022-02-12,True,False,1984.71,7.153332224859048,53.0,Male,Germany,41-60
LOAN_001027,CUST_000952,personal,11127.87,5,2023-08-14,True,False,7150.28,1.556284509138104,37.0,Male,Netherlands,26-40
LOAN_001028,CUST_000915,business,73034.38,5,2021-10-16,True,False,2430.31,30.051466685319983,33.0,Female,Germany,26-40
LOAN_001029,CUST_001470,personal,1735.59,2,2022-11-08,True,False,1866.47,0.9298783264665383,54.0,Male,Spain,41-60
LOAN_001030,CUST_001651,auto,22266.78,6,2023-08-30,True,False,585.33,38.04141253651786,49.0,Female,Germany,41-60
LOAN_001031,CUST_001733,mortgage,237479.88,30,2023-01-18,True,False,1554.35,152.78404477755976,37.0,Female,Germany,26-40
LOAN_001032,CUST_000401,business,103318.96,5,2023-12-06,False,True,2322.93,44.477862010478155,59.0,Male,France,41-60
LOAN_001033,CUST_000617,business,135619.7,5,2022-07-03,True,False,2587.44,52.41462603963764,29.0,Male,France,26-40
LOAN_001034,CUST_001347,mortgage,339672.77,15,2022-01-26,True,False,1452.77,233.81042422406853,73.0,Female,Germany,60+
LOAN_001035,CUST_000747,business,119639.39,5,2023-07-07,False,True,2019.47,59.24296473827291,31.0,Female,Spain,26-40
LOAN_001036,CUST_001687,business,142857.32,5,2023-07-24,True,False,1651.04,86.52565655586783,30.0,Male,Germany,26-40
LOAN_001037,CUST_001634,auto,26210.14,3,2022-11-04,True,False,819.0,32.00261294261294,57.0,Female,Netherlands,41-60
LOAN_001038,CUST_001385,personal,14272.5,5,2023-08-14,True,False,1589.87,8.977149075081611,35.0,Male,Germany,26-40
LOAN_001039,CUST_001138,auto,26871.94,5,2021-04-17,True,False,801.53,33.52580689431462,60.0,Female,Germany,60+
LOAN_001040,CUST_000851,business,130497.16,3,2023-01-11,False,True,877.11,148.78083706718655,60.0,Female,France,60+
LOAN_001041,CUST_000172,mortgage,199484.31,30,2022-07-16,False,True,1976.34,100.93623060809375,30.0,Female,Spain,26-40
LOAN_001042,CUST_000959,personal,11862.36,4,2021-05-04,True,False,2307.18,5.141497412425559,49.0,Female,Germany,41-60
LOAN_001043,CUST_001402,mortgage,228231.05,20,2021-12-24,True,False,1736.4,131.43921331490438,30.0,Female,Germany,26-40
LOAN_001044,CUST_000387,personal,13171.43,3,2021-09-19,True,False,2515.55,5.236004054779273,55.0,Female,Austria,41-60
LOAN_001045,CUST_001523,auto,7754.97,3,2023-06-18,False,True,1454.28,5.3325150589982675,23.0,Female,Spain,18-25
LOAN_001046,CUST_001278,mortgage,300551.27,20,2023-03-28,False,True,703.03,427.50845625364497,55.0,Female,Austria,41-60
LOAN_001047,CUST_038411,mortgage,177666.5,20,2021-11-09,False,True,,,,,,
LOAN_001048,CUST_000195,business,123014.51,5,2021-04-17,True,False,1429.86,86.0325556348174,28.0,Male,Germany,26-40
LOAN_001049,CUST_001349,personal,1000.0,4,2022-09-09,True,False,1780.99,0.561485465948714,41.0,Female,Germany,41-60
LOAN_001050,CUST_001591,mortgage,348106.03,30,2022-03-29,True,False,1671.4,208.27212516453272,35.0,Female,Spain,26-40
LOAN_001051,CUST_000047,mortgage,246199.1,30,2023-04-11,False,True,1783.91,138.01094225605553,30.0,Other,France,26-40
LOAN_001052,CUST_001339,personal,2361.72,4,2023-08-16,False,True,1175.14,2.0097350102966454,58.0,Female,France,41-60
LOAN_001053,CUST_000599,education,5000.0,15,2022-06-13,False,True,899.06,5.561364091384335,26.0,Male,Belgium,26-40
LOAN_001054,CUST_000853,mortgage,391322.9,30,2021-03-07,False,True,1920.04,203.80976437990876,32.0,Male,Italy,26-40
LOAN_001055,CUST_000057,mortgage,274162.82,30,2023-04-24,True,False,1820.45,150.60167540992612,46.0,Male,Belgium,41-60
LOAN_001056,CUST_000845,personal,17402.34,3,2023-07-27,True,False,688.49,25.276096965823758,60.0,Female,Italy,60+
LOAN_001057,CUST_000313,personal,15100.94,2,2021-02-10,True,False,886.81,17.028382629875622,27.0,Male,Spain,26-40
LOAN_001058,CUST_000375,auto,23711.07,5,2021-06-20,False,True,1509.66,15.70623186677795,30.0,Male,Italy,26-40
LOAN_001059,CUST_001031,mortgage,232442.41,15,2022-04-29,False,True,1582.1,146.92017571582076,50.0,Male,Germany,41-60
LOAN_001060,CUST_090257,personal,12078.42,4,2022-05-21,True,False,,,,,,
LOAN_001061,CUST_000261,personal,27715.05,3,2021-06-09,True,False,2059.4,13.457827522579391,34.0,Female,Germany,26-40
LOAN_001062,CUST_000864,personal,11250.58,3,2022-12-09,True,False,774.37,14.528687836563916,23.0,Female,Netherlands,18-25
LOAN_001063,CUST_000580,auto,11327.44,5,2022-03-19,True,False,1247.3,9.081568187284535,27.0,Non-binary,Netherlands,26-40
LOAN_001064,CUST_001500,business,65905.21,3,2021-01-14,True,False,437.23,150.73350410539075,24.0,Female,France,18-25
LOAN_001065,CUST_001256,mortgage,345875.1,20,2021-09-02,False,True,558.27,619.5480681390725,31.0,Female,Spain,26-40
LOAN_001066,CUST_001111,personal,13142.59,2,2021-08-22,False,True,963.41,13.641741314705058,42.0,Male,France,41-60
LOAN_001067,CUST_001629,personal,21189.11,2,2021-04-16,True,False,1173.33,18.058951872022366,33.0,Male,France,26-40
LOAN_001068,CUST_001827,personal,1000.0,2,2023-08-24,False,True,1179.87,0.8475510013815082,31.0,Male,Belgium,26-40
LOAN_001069,CUST_000129,mortgage,270008.85,30,2021-10-16,False,True,579.38,466.0306707169733,28.0,Male,Spain,26-40
LOAN_001070,CUST_000792,education,5000.0,10,2023-11-11,True,False,1287.93,3.882198566692289,29.0,Male,Italy,26-40
LOAN_001071,CUST_001398,mortgage,201573.17,25,2021-05-16,True,False,1672.04,120.55523193225044,29.0,Male,Italy,26-40
LOAN_001072,CUST_001927,mortgage,299591.35,30,2022-11-12,True,False,1176.13,254.7263907901337,19.0,Female,Germany,18-25
LOAN_001073,CUST_001876,mortgage,134977.26,30,2021-06-10,True,False,1197.31,112.73376151539703,44.0,Male,Belgium,41-60
LOAN_001074,CUST_001423,personal,15036.32,5,2022-05-13,True,False,1460.24,10.297156631786555,59.0,Male,Belgium,41-60
LOAN_001075,CUST_001303,education,28444.04,7,2023-04-10,True,False,1370.92,20.74813993522598,40.0,Male,France,41-60
LOAN_001076,CUST_001461,personal,5507.94,5,2023-02-10,True,False,1679.46,3.2795898681719122,48.0,Male,Germany,41-60
LOAN_001077,CUST_001369,personal,21528.49,4,2021-09-01,True,False,1306.54,16.477482511059748,68.0,Female,Netherlands,60+
LOAN_001078,CUST_001240,personal,26118.48,3,2021-10-10,True,False,878.72,29.723324836125272,37.0,Female,France,26-40
LOAN_001079,CUST_000021,personal,17507.77,2,2021-12-10,False,True,1263.79,13.85338545169688,49.0,Female,Germany,41-60
LOAN_001080,CUST_000289,personal,14974.1,3,2022-01-23,True,False,1457.36,10.27481198880167,42.0,Male,Germany,41-60
LOAN_001081,CUST_001687,business,80999.44,7,2022-06-12,False,True,1651.04,49.059647252640765,30.0,Male,Germany,26-40
LOAN_001082,CUST_001379,mortgage,195240.31,20,2021-12-01,False,True,1476.13,132.2649834364182,29.0,Male,France,26-40
LOAN_001083,CUST_001629,personal,1000.0,4,2023-05-17,True,False,1173.33,0.8522751485089447,33.0,Male,France,26-40
LOAN_001084,CUST_000091,business,21699.55,5,2023-08-01,True,False,732.25,29.63407306247866,26.0,Female,Germany,26-40
LOAN_001085,CUST_000160,personal,21788.24,5,2022-07-10,True,False,1121.78,19.422917149530214,60.0,Female,Spain,60+
LOAN_001086,CUST_001985,personal,8613.09,3,2021-08-29,True,False,509.39,16.908635819313297,46.0,Male,Netherlands,41-60
LOAN_001087,CUST_000905,personal,25107.64,5,2021-07-29,True,False,1001.02,25.082056302571377,28.0,Female,France,26-40
LOAN_001088,CUST_000823,education,26715.56,5,2021-12-16,True,False,1001.78,26.668090798378888,50.0,Other,France,41-60
LOAN_001089,CUST_001723,auto,32785.31,6,2023-10-31,True,False,978.43,33.508079269850676,42.0,Female,Germany,41-60
LOAN_001090,CUST_001564,personal,4371.82,5,2021-10-25,False,True,786.67,5.557374756886623,74.0,Female,Italy,60+
LOAN_001091,CUST_000530,education,24651.62,10,2023-08-10,True,False,1679.74,14.675854596544703,72.0,Female,France,60+
LOAN_001092,CUST_001572,auto,20697.25,5,2023-03-19,True,False,877.2,23.594676242590058,58.0,Female,Portugal,41-60
LOAN_001093,CUST_001295,mortgage,312643.53,20,2021-04-07,True,False,1456.03,214.72327493252203,36.0,Female,Belgium,26-40
LOAN_001094,CUST_000727,business,72828.65,7,2021-05-16,False,True,1452.14,50.15263679810486,30.0,Male,Belgium,26-40
LOAN_001095,CUST_000962,auto,17709.46,3,2022-01-30,False,True,2325.03,7.616873760768677,33.0,Female,Germany,26-40
LOAN_001096,CUST_001894,education,19788.21,15,2022-10-07,False,True,7882.13,2.510515558611695,75.0,Male,France,60+
LOAN_001097,CUST_000171,business,24574.71,7,2021-10-17,True,False,1816.3,13.530094147442602,34.0,Male,France,26-40
LOAN_001098,CUST_000300,business,106473.57,5,2023-07-10,True,False,1564.72,68.04640446853111,30.0,Male,Belgium,26-40
LOAN_001099,CUST_000603,personal,25174.01,3,2021-10-16,True,False,208.28,120.8661897445746,23.0,Female,Spain,18-25
LOAN_001100,CUST_001275,mortgage,389267.15,25,2021-01-18,False,True,1348.21,288.72887013150773,20.0,Male,Belgium,18-25
LOAN_001101,CUST_001021,mortgage,362612.38,30,2021-03-14,False,True,1060.1,342.054881614942,18.0,Male,France,18-25
LOAN_001102,CUST_000675,business,136113.56,7,2022-01-13,False,True,1854.28,73.4050736674073,35.0,Male,Germany,26-40
LOAN_001103,CUST_001358,personal,3875.23,2,2021-01-21,True,False,1216.71,3.1850071093358316,34.0,Male,Netherlands,26-40
LOAN_001104,CUST_000073,mortgage,386770.08,30,2022-07-29,True,False,1944.28,198.92715041043473,20.0,Male,Germany,18-25
LOAN_001105,CUST_000830,auto,36027.73,4,2021-09-19,True,False,622.3,57.8944721195565,36.0,Male,France,26-40
LOAN_001106,CUST_000675,mortgage,302689.02,20,2023-07-06,True,False,1854.28,163.2380330910111,35.0,Male,Germany,26-40
LOAN_001107,CUST_001577,personal,26213.89,5,2022-05-26,True,False,2149.93,12.19290395501249,36.0,Female,Germany,26-40
LOAN_001108,CUST_000290,mortgage,320117.31,15,2023-12-08,False,True,690.01,463.9314067912059,29.0,Male,Germany,26-40
LOAN_001109,CUST_000806,mortgage,288666.1,30,2023-03-28,True,False,1588.91,181.6755511640055,32.0,Male,Spain,26-40
LOAN_001110,CUST_001732,personal,12452.58,3,2022-03-27,False,True,1745.17,7.135453852633267,51.0,Male,Spain,41-60
LOAN_001111,CUST_000172,business,10000.0,5,2023-05-17,True,False,1976.34,5.059858121578271,30.0,Female,Spain,26-40
LOAN_001112,CUST_001618,personal,19627.06,3,2021-02-05,True,False,637.02,30.81074377570563,21.0,Female,Germany,18-25
LOAN_001113,CUST_000571,personal,20075.85,3,2022-01-06,True,False,837.71,23.965155005908965,55.0,Male,France,41-60
LOAN_001114,CUST_000592,mortgage,318241.9,25,2023-09-25,False,True,1456.98,218.42571620749771,47.0,Male,France,41-60
LOAN_001115,CUST_001470,education,21067.21,5,2022-12-17,True,False,1866.47,11.287194543710855,54.0,Male,Spain,41-60
LOAN_001116,CUST_001009,auto,27333.3,5,2022-03-14,True,False,828.59,32.987726137172785,25.0,Female,France,26-40
LOAN_001117,CUST_001651,business,142114.88,3,2023-10-06,False,True,585.33,242.79445782720856,49.0,Female,Germany,41-60
LOAN_001118,CUST_000693,personal,11572.14,2,2023-08-12,True,False,1234.75,9.372051022474185,73.0,Female,Portugal,60+
LOAN_001119,CUST_000686,personal,12479.57,5,2023-02-06,True,False,2591.86,4.8149089842815584,48.0,Male,Belgium,41-60
LOAN_001120,CUST_000333,business,38961.8,3,2021-06-01,True,False,2133.23,18.26422842356427,29.0,Female,Belgium,26-40
LOAN_001121,CUST_001904,personal,4873.7,4,2021-06-04,True,False,2028.03,2.4031695783592943,38.0,Male,Spain,26-40
LOAN_001122,CUST_000499,mortgage,80109.13,25,2021-10-18,True,False,908.44,88.18318215842544,18.0,Female,Netherlands,18-25
LOAN_001123,CUST_000674,mortgage,272617.16,30,2021-06-29,True,False,418.26,651.7887438435422,29.0,Male,Belgium,26-40
LOAN_001124,CUST_000846,mortgage,210199.52,30,2023-04-25,True,False,1714.01,122.63611064112811,25.0,Male,France,26-40
