loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved
LOAN_002035,CUST_000541,personal,13047.97,3,2022-08-03,False
LOAN_002036,CUST_001528,mortgage,280973.12,15,2022-08-11,False
LOAN_002037,CUST_000686,auto,20538.21,7,2023-12-19,True
LOAN_002038,CUST_000824,personal,21710.44,3,2021-05-29,False
LOAN_002039,CUST_000649,personal,27514.01,2,2021-05-07,True
LOAN_002040,CUST_000352,personal,17795.47,5,2023-02-14,True
LOAN_002041,CUST_000340,personal,7069.05,3,2021-01-17,False
LOAN_002042,CUST_001978,personal,13293.06,3,2021-05-14,True
LOAN_002043,CUST_000895,personal,8611.58,5,2021-03-09,True
LOAN_002044,CUST_001671,auto,29213.08,3,2023-07-31,True
LOAN_002045,CUST_000987,business,109133.64,3,2022-06-19,True
LOAN_002046,CUST_000087,education,23060.77,5,2022-12-01,True
LOAN_002047,CUST_000303,mortgage,110696.32,25,2021-11-11,False
LOAN_002048,CUST_001674,business,172373.78,7,2021-11-10,True
LOAN_002049,CUST_001992,mortgage,383138.36,25,2022-12-24,False
LOAN_002050,CUST_000122,personal,24919.95,2,2023-01-04,True
LOAN_002051,CUST_000263,personal,17793.05,2,2021-04-03,False
LOAN_002052,CUST_001032,auto,32880.28,7,2023-10-23,False
LOAN_002053,CUST_001521,personal,7866.09,5,2022-10-04,False
LOAN_002054,CUST_000714,personal,2329.31,5,2021-05-31,False
LOAN_002055,CUST_001364,education,17679.81,5,2022-04-22,False
LOAN_002056,CUST_000848,auto,31179.08,6,2022-06-30,True
LOAN_002057,CUST_000416,mortgage,308552.05,30,2023-07-25,False
LOAN_002058,CUST_000333,auto,25605.73,5,2022-12-26,True
LOAN_002059,CUST_000438,mortgage,336811.58,20,2023-01-22,True
LOAN_002060,CUST_000011,personal,17143.15,2,2021-03-29,True
LOAN_002061,CUST_000261,business,51081.58,3,2023-01-31,True
LOAN_002062,CUST_000710,personal,23490.28,2,2022-06-22,False
LOAN_002063,CUST_001736,mortgage,136144.04,25,2023-11-24,True
LOAN_002064,CUST_001194,personal,11947.44,3,2023-09-06,False
LOAN_002065,CUST_001345,auto,36216.81,5,2021-01-06,True
LOAN_002066,CUST_000022,mortgage,227938.0,30,2021-03-26,False
LOAN_002067,CUST_000383,personal,11228.11,4,2022-04-02,False
LOAN_002068,CUST_000836,auto,28881.18,6,2023-10-26,True
LOAN_002069,CUST_001087,business,66222.03,7,2022-01-31,True
LOAN_002070,CUST_000923,business,84257.7,10,2023-08-04,True
LOAN_002071,CUST_000956,auto,10859.57,5,2023-04-28,True
LOAN_002072,CUST_000122,mortgage,250781.14,30,2023-03-04,True
LOAN_002073,CUST_000771,personal,14014.41,2,2023-12-18,True
LOAN_002074,CUST_000547,mortgage,391774.95,30,2022-07-08,True
LOAN_002075,CUST_000053,mortgage,378157.42,30,2021-05-24,True
LOAN_002076,CUST_000320,auto,5000.0,4,2022-02-07,False
LOAN_002077,CUST_000352,business,10000.0,3,2023-01-24,True
LOAN_002078,CUST_001993,auto,17909.88,6,2022-02-22,True
LOAN_002079,CUST_001444,personal,5137.37,5,2023-05-18,True
LOAN_002080,CUST_001072,education,43863.25,5,2021-03-31,True
LOAN_002081,CUST_001110,auto,12447.68,7,2022-06-06,True
LOAN_002082,CUST_001650,mortgage,126420.42,15,2022-08-28,False
LOAN_002083,CUST_001222,business,37049.91,5,2022-06-11,True
LOAN_002084,CUST_000180,mortgage,91738.8,30,2022-03-22,True
LOAN_002085,CUST_001925,auto,24239.59,4,2023-04-16,True
LOAN_002086,CUST_001263,auto,52137.75,7,2023-08-25,True
LOAN_002087,CUST_001073,mortgage,302207.93,30,2021-06-23,True
LOAN_002088,CUST_000062,mortgage,256233.29,25,2023-01-27,True
LOAN_002089,CUST_000716,personal,5846.45,3,2022-11-19,True
LOAN_002090,CUST_001768,mortgage,73607.7,30,2021-01-14,False
LOAN_002091,CUST_000916,mortgage,162840.57,25,2023-07-30,False
LOAN_002092,CUST_001890,mortgage,261496.99,15,2023-11-20,False
LOAN_002093,CUST_000167,personal,9111.48,5,2022-10-24,True
LOAN_002094,CUST_000537,education,32833.99,10,2021-03-07,True
LOAN_002095,CUST_001775,personal,15478.35,2,2022-09-11,True
LOAN_002096,CUST_000700,auto,42513.45,3,2021-04-09,False
LOAN_002097,CUST_001260,business,82721.15,5,2022-08-06,False
LOAN_002098,CUST_001637,auto,29840.86,4,2021-01-29,False
LOAN_002099,CUST_001413,personal,17184.86,3,2021-12-03,True
LOAN_002100,CUST_001551,business,18616.61,5,2021-06-20,False
LOAN_002101,CUST_000815,personal,17863.95,3,2021-03-11,True
LOAN_002102,CUST_000831,personal,10580.81,5,2023-10-10,False
LOAN_002103,CUST_000097,auto,31379.34,6,2022-04-26,True
LOAN_002104,CUST_000048,personal,2379.64,4,2023-05-20,True
LOAN_002105,CUST_000907,business,132395.4,7,2021-11-19,False
LOAN_002106,CUST_001948,personal,15850.61,5,2021-01-12,True
LOAN_002107,CUST_001752,mortgage,324036.31,30,2023-02-04,False
LOAN_002108,CUST_000004,mortgage,290478.66,30,2022-02-20,True
LOAN_002109,CUST_000246,mortgage,189719.48,25,2023-04-09,False
LOAN_002110,CUST_001971,personal,1000.0,4,2023-05-16,True
LOAN_002111,CUST_000508,auto,16098.62,4,2021-02-05,False
LOAN_002112,CUST_000472,personal,9167.87,4,2022-11-08,True
LOAN_002113,CUST_000424,education,34718.99,10,2022-06-13,True
LOAN_002114,CUST_000255,business,85113.59,10,2023-08-20,True
LOAN_002115,CUST_000786,personal,14680.35,3,2021-10-01,True
LOAN_002116,CUST_001177,business,106497.3,7,2023-03-20,False
LOAN_002117,CUST_001374,personal,16197.93,2,2021-10-26,True
LOAN_002118,CUST_001653,auto,22083.48,6,2022-12-01,False
LOAN_002119,CUST_001385,business,66844.97,5,2023-04-08,False
LOAN_002120,CUST_000937,personal,10196.88,2,2022-02-22,True
LOAN_002121,CUST_000931,personal,10085.88,5,2022-12-23,True
LOAN_002122,CUST_001870,business,221975.81,3,2021-12-30,False
LOAN_002123,CUST_001091,mortgage,216723.2,25,2021-06-19,True
LOAN_002124,CUST_000808,personal,20610.48,4,2021-02-25,True
LOAN_002125,CUST_001988,personal,14084.14,3,2021-04-22,False
LOAN_002126,CUST_001683,mortgage,294842.33,20,2021-08-20,False
LOAN_002127,CUST_000742,auto,39082.32,5,2022-07-23,True
LOAN_002128,CUST_000767,mortgage,375420.84,30,2022-08-18,False
LOAN_002129,CUST_000121,personal,21114.06,5,2022-04-22,True
LOAN_002130,CUST_000755,education,5000.0,7,2022-11-22,True
LOAN_002131,CUST_001104,personal,13511.99,4,2023-10-16,True
LOAN_002132,CUST_001141,auto,28677.74,3,2021-08-28,True
LOAN_002133,CUST_001239,auto,22188.97,7,2021-05-15,True
LOAN_002134,CUST_001564,auto,38615.95,3,2023-07-31,True
LOAN_002135,CUST_000401,education,29430.43,5,2023-04-29,True
LOAN_002136,CUST_000466,personal,25927.4,4,2023-07-09,True
LOAN_002137,CUST_001774,education,31929.88,5,2022-08-21,False
LOAN_002138,CUST_001756,personal,5614.46,2,2021-02-28,True
LOAN_002139,CUST_000387,personal,1545.65,3,2021-12-05,False
LOAN_002140,CUST_000341,mortgage,267808.0,25,2022-02-12,False
LOAN_002141,CUST_000682,mortgage,169328.64,30,2023-02-12,False
LOAN_002142,CUST_000453,education,33637.98,10,2022-09-08,True
LOAN_002143,CUST_000146,business,10000.0,7,2021-02-11,True
LOAN_002144,CUST_000004,personal,8455.44,3,2021-09-15,False
LOAN_002145,CUST_001910,auto,43857.71,4,2021-06-21,True
LOAN_002146,CUST_000751,mortgage,190954.2,30,2021-08-24,False
LOAN_002147,CUST_001839,auto,12213.16,7,2023-10-07,False
LOAN_002148,CUST_000552,mortgage,285082.4,25,2023-03-01,False
LOAN_002149,CUST_001704,personal,1393.93,3,2023-05-24,False
LOAN_002150,CUST_001070,personal,33697.92,4,2021-04-14,True
LOAN_002151,CUST_001764,personal,7535.89,3,2023-12-18,True
LOAN_002152,CUST_099414,personal,28217.47,5,2023-02-19,True
LOAN_002153,CUST_027463,business,130810.34,3,2023-10-02,True
LOAN_002154,CUST_001168,auto,12685.22,4,2023-01-30,True
LOAN_002155,CUST_001737,auto,35775.01,3,2021-06-23,True
LOAN_002156,CUST_001764,auto,28639.3,4,2021-09-27,True
LOAN_002157,CUST_000868,mortgage,255378.69,15,2023-12-25,True
LOAN_002158,CUST_000678,mortgage,428222.4,30,2023-01-25,False
LOAN_002159,CUST_000686,auto,24939.09,5,2023-01-16,True
LOAN_002160,CUST_001723,mortgage,134104.9,25,2021-10-28,True
LOAN_002161,CUST_000439,education,41091.71,10,2022-12-30,False
LOAN_002162,CUST_001752,personal,15373.54,4,2023-09-08,True
LOAN_002163,CUST_001199,personal,15260.84,3,2021-12-17,True
LOAN_002164,CUST_032778,business,110442.75,7,2022-06-24,False
LOAN_002165,CUST_001826,personal,24639.62,3,2023-02-23,False
LOAN_002166,CUST_000757,education,46214.96,15,2022-08-05,False
LOAN_002167,CUST_001236,mortgage,340844.9,25,2023-02-25,True
LOAN_002168,CUST_001788,personal,14856.81,3,2022-12-22,True
LOAN_002169,CUST_001215,personal,31141.08,4,2022-05-03,False
LOAN_002170,CUST_001241,auto,26522.77,4,2021-10-28,True
LOAN_002171,CUST_001471,business,40209.06,5,2021-11-27,False
LOAN_002172,CUST_001142,personal,13236.77,5,2023-11-27,True
LOAN_002173,CUST_000564,personal,18712.98,3,2021-04-23,True
LOAN_002174,CUST_001627,mortgage,243541.54,30,2022-02-10,False
LOAN_002175,CUST_001962,business,10000.0,3,2023-12-03,True
LOAN_002176,CUST_000475,mortgage,83041.17,20,2021-10-27,False
LOAN_002177,CUST_000848,mortgage,350765.29,20,2021-02-14,False
LOAN_002178,CUST_001739,auto,30379.14,5,2021-10-22,False
LOAN_002179,CUST_000267,personal,8553.98,2,2022-09-10,True
LOAN_002180,CUST_001869,personal,19213.08,2,2023-12-20,True
LOAN_002181,CUST_000151,personal,14445.88,3,2022-11-07,False
LOAN_002182,CUST_001504,mortgage,198378.54,15,2022-08-29,False
LOAN_002183,CUST_000380,personal,18409.6,2,2023-01-20,False
LOAN_002184,CUST_000719,business,31540.81,10,2021-10-01,True
LOAN_002185,CUST_000187,personal,18200.67,5,2021-11-05,True
LOAN_002186,CUST_000929,personal,1000.0,3,2021-03-06,True
LOAN_002187,CUST_000057,mortgage,313048.05,20,2022-01-03,False
LOAN_002188,CUST_001656,mortgage,258432.88,30,2021-01-16,False
LOAN_002189,CUST_001761,mortgage,239700.19,30,2022-09-18,False
LOAN_002190,CUST_001041,business,186190.69,5,2023-09-28,False
LOAN_002191,CUST_000222,personal,12720.72,3,2023-02-03,True
LOAN_002192,CUST_001541,education,57479.26,7,2022-11-13,False
LOAN_002193,CUST_000219,mortgage,303190.69,25,2023-12-20,False
LOAN_002194,CUST_001511,mortgage,354249.45,30,2022-12-17,False
LOAN_002195,CUST_000227,personal,18923.62,5,2021-10-19,False
LOAN_002196,CUST_000754,auto,22512.79,4,2021-12-20,True
LOAN_002197,CUST_000007,auto,10980.69,5,2022-02-09,True
LOAN_002198,CUST_000426,business,98024.76,10,2023-10-31,True
LOAN_002199,CUST_001972,personal,1329.07,2,2021-08-28,True
LOAN_002200,CUST_000684,mortgage,150532.62,30,2021-12-12,False
LOAN_002201,CUST_000650,mortgage,140788.46,30,2021-11-08,False
LOAN_002202,CUST_000499,mortgage,182168.66,30,2022-01-06,True
LOAN_002203,CUST_001530,auto,5000.0,4,2021-02-07,True
LOAN_002204,CUST_000158,auto,32185.13,5,2022-03-05,True
LOAN_002205,CUST_000719,business,87631.54,3,2023-03-14,False
LOAN_002206,CUST_000645,mortgage,74551.51,30,2021-11-26,False
LOAN_002207,CUST_001114,mortgage,179679.56,20,2021-07-01,False
LOAN_002208,CUST_000620,mortgage,328171.37,25,2023-06-10,False
LOAN_002209,CUST_001708,auto,28733.5,7,2023-11-08,False
LOAN_002210,CUST_001169,mortgage,331053.07,25,2021-09-15,True
LOAN_002211,CUST_000051,personal,12592.76,3,2023-07-24,True
LOAN_002212,CUST_000087,auto,27272.03,3,2022-10-15,False
LOAN_002213,CUST_000198,mortgage,342909.6,30,2023-03-05,True
LOAN_002214,CUST_001239,mortgage,228385.68,15,2022-10-20,True
LOAN_002215,CUST_000245,education,39192.64,15,2022-03-18,True
LOAN_002216,CUST_001986,business,60489.01,5,2021-03-09,True
LOAN_002217,CUST_001385,personal,7322.77,2,2023-05-21,False
LOAN_002218,CUST_001889,personal,12246.72,3,2021-12-02,False
LOAN_002219,CUST_001914,personal,2483.02,4,2023-05-19,True
LOAN_002220,CUST_000616,auto,20179.59,6,2023-11-28,True
LOAN_002221,CUST_000586,education,18958.08,7,2022-12-27,True
LOAN_002222,CUST_001825,mortgage,389900.9,20,2021-09-04,True
LOAN_002223,CUST_001025,mortgage,239410.03,20,2023-04-18,True
LOAN_002224,CUST_001634,mortgage,50000.0,30,2022-12-07,False
LOAN_002225,CUST_000781,business,65850.72,10,2022-07-10,False
LOAN_002226,CUST_000336,auto,11911.21,7,2022-12-05,True
LOAN_002227,CUST_000617,personal,12024.36,4,2021-06-26,True
LOAN_002228,CUST_001610,business,207486.33,10,2023-03-04,False
LOAN_002229,CUST_000764,personal,14991.16,2,2021-12-31,False
LOAN_002230,CUST_001482,personal,13663.85,4,2022-12-21,False
LOAN_002231,CUST_001951,personal,19862.77,3,2021-11-14,True
LOAN_002232,CUST_000937,auto,19046.41,6,2022-06-26,False
LOAN_002233,CUST_000405,education,9224.35,10,2021-05-08,True
LOAN_002234,CUST_000167,personal,8720.47,5,2023-11-11,False
LOAN_002235,CUST_000290,business,10000.0,5,2023-03-31,False
LOAN_002236,CUST_000723,auto,25578.67,6,2023-04-06,True
LOAN_002237,CUST_000330,personal,19587.15,3,2021-06-26,False
LOAN_002238,CUST_001539,education,37568.11,7,2021-01-17,True
LOAN_002239,CUST_001037,personal,12032.24,3,2021-01-22,True
LOAN_002240,CUST_000344,business,35678.35,7,2021-08-15,True
LOAN_002241,CUST_000955,personal,16078.25,4,2021-03-08,True
LOAN_002242,CUST_000888,auto,26666.43,5,2022-12-28,True
LOAN_002243,CUST_001139,mortgage,120475.63,25,2021-05-25,True
LOAN_002244,CUST_000999,auto,42874.3,5,2021-05-21,True
LOAN_002245,CUST_000728,personal,2280.34,3,2023-08-31,True
LOAN_002246,CUST_000167,business,104881.13,3,2022-03-17,False
LOAN_002247,CUST_000861,mortgage,110603.29,25,2023-01-02,True
LOAN_002248,CUST_000542,personal,21916.2,3,2022-09-30,True
LOAN_002249,CUST_001303,personal,10132.07,3,2021-07-31,True
LOAN_002250,CUST_001222,mortgage,259821.98,25,2023-07-02,True
LOAN_002251,CUST_000938,business,127535.02,5,2021-06-18,True
LOAN_002252,CUST_000102,personal,15434.62,5,2022-02-28,True
LOAN_002253,CUST_001589,business,96305.73,7,2022-11-02,False
LOAN_002254,CUST_001204,auto,9606.28,6,2023-09-30,True
LOAN_002255,CUST_000666,auto,21852.76,6,2021-02-12,True
LOAN_002256,CUST_000830,business,80848.52,5,2023-10-10,True
LOAN_002257,CUST_000535,business,97863.43,5,2021-03-06,True
LOAN_002258,CUST_001506,personal,12084.14,3,2022-09-24,False
LOAN_002259,CUST_000998,auto,17146.87,5,2022-08-16,True
LOAN_002260,CUST_000958,mortgage,333794.97,30,2021-09-24,True
LOAN_002261,CUST_001950,personal,12523.99,3,2023-11-27,True
LOAN_002262,CUST_001167,mortgage,341108.03,20,2022-11-10,True
LOAN_002263,CUST_001376,mortgage,153844.37,30,2021-10-03,True
LOAN_002264,CUST_000836,mortgage,307728.87,30,2023-10-02,False
LOAN_002265,CUST_001255,personal,22522.66,5,2022-12-19,True
LOAN_002266,CUST_001210,mortgage,270000.19,25,2021-07-09,False
LOAN_002267,CUST_000191,mortgage,276187.56,30,2023-03-06,False
LOAN_002268,CUST_001204,mortgage,439523.61,30,2022-06-01,False
LOAN_002269,CUST_001357,personal,19732.95,5,2023-02-28,True
LOAN_002270,CUST_000996,personal,21825.39,3,2022-01-11,False
LOAN_002271,CUST_000722,personal,17672.35,5,2022-10-12,False
LOAN_002272,CUST_001870,personal,13903.97,4,2023-11-28,False
LOAN_002273,CUST_000540,mortgage,156395.12,20,2023-10-07,True
LOAN_002274,CUST_001094,business,107560.42,5,2022-05-01,False
LOAN_002275,CUST_000755,personal,13893.99,4,2021-03-09,False
LOAN_002276,CUST_001215,mortgage,227409.27,20,2023-04-10,True
LOAN_002277,CUST_001585,business,53920.17,3,2023-06-18,False
LOAN_002278,CUST_001135,business,84582.38,7,2021-10-05,True
LOAN_002279,CUST_000861,mortgage,319958.21,20,2023-05-20,True
LOAN_002280,CUST_000942,mortgage,369211.07,30,2023-01-04,True
LOAN_002281,CUST_000673,education,34169.62,5,2023-02-06,True
LOAN_002282,CUST_001041,business,27635.57,7,2021-08-15,False
LOAN_002283,CUST_000346,personal,17438.17,3,2021-04-04,True
LOAN_002284,CUST_001394,auto,13071.06,5,2022-11-06,False
LOAN_002285,CUST_000245,mortgage,190496.83,30,2023-10-08,True
LOAN_002286,CUST_000768,auto,5000.0,5,2023-08-11,True
LOAN_002287,CUST_001674,personal,15467.35,5,2021-05-18,False
LOAN_002288,CUST_000609,mortgage,313723.55,25,2023-08-14,False
LOAN_002289,CUST_001337,auto,34353.42,7,2022-10-23,False
LOAN_002290,CUST_000228,personal,1000.0,5,2022-05-02,True
LOAN_002291,CUST_001917,mortgage,431797.43,30,2021-03-18,False
LOAN_002292,CUST_001674,personal,9448.53,3,2021-08-13,True
LOAN_002293,CUST_001145,personal,20482.66,2,2021-07-07,True
LOAN_002294,CUST_060952,business,90625.52,3,2022-06-05,True
LOAN_002295,CUST_001337,personal,11497.0,4,2023-09-03,False
LOAN_002296,CUST_000954,business,36330.37,5,2022-04-30,False
LOAN_002297,CUST_001698,mortgage,78037.5,25,2023-01-10,True
LOAN_002298,CUST_000447,auto,33683.5,4,2021-05-14,True
LOAN_002299,CUST_000132,business,56082.89,10,2021-12-03,True
LOAN_002300,CUST_000928,mortgage,171098.27,30,2021-03-19,False
LOAN_002301,CUST_001976,personal,27926.65,3,2022-12-16,True
LOAN_002302,CUST_001396,auto,19362.12,7,2023-02-25,True
LOAN_002303,CUST_000171,auto,26963.29,7,2021-11-12,True
LOAN_002304,CUST_001697,personal,27881.93,5,2023-03-29,True
LOAN_002305,CUST_001702,personal,6951.7,5,2021-03-17,False
LOAN_002306,CUST_001123,business,162099.19,3,2021-09-15,True
LOAN_002307,CUST_000650,auto,7615.26,5,2021-12-01,False
LOAN_002308,CUST_000360,auto,23024.89,7,2021-06-20,True
LOAN_002309,CUST_000797,personal,18804.52,3,2021-01-12,False
LOAN_002310,CUST_001914,auto,50193.26,4,2021-06-29,True
LOAN_002311,CUST_000801,personal,12851.87,5,2021-12-13,False
LOAN_002312,CUST_000438,personal,24752.42,4,2023-12-07,True
LOAN_002313,CUST_000643,personal,10225.06,4,2023-09-27,True
LOAN_002314,CUST_000595,personal,1000.0,3,2023-03-03,True
LOAN_002315,CUST_001627,auto,35745.47,5,2023-03-21,True
LOAN_002316,CUST_001285,personal,12981.38,5,2022-09-02,True
LOAN_002317,CUST_001641,mortgage,84226.85,25,2021-05-01,True
LOAN_002318,CUST_001320,business,52315.19,10,2023-11-17,False
LOAN_002319,CUST_000292,mortgage,252050.83,25,2023-06-05,True
LOAN_002320,CUST_000528,personal,19467.19,3,2022-08-29,True
LOAN_002321,CUST_001688,auto,23307.61,7,2023-10-10,False
LOAN_002322,CUST_000292,auto,34490.89,5,2021-12-27,False
LOAN_002323,CUST_001845,personal,16336.55,4,2021-06-01,True
LOAN_002324,CUST_000040,personal,11584.0,3,2023-05-05,True
LOAN_002325,CUST_001165,business,95835.91,3,2021-04-12,False
LOAN_002326,CUST_000819,mortgage,341470.31,20,2023-01-10,True
LOAN_002327,CUST_000132,business,82248.45,7,2022-11-09,False
LOAN_002328,CUST_001687,mortgage,290476.9,25,2023-05-30,False
LOAN_002329,CUST_000666,personal,30576.91,4,2022-10-11,False
LOAN_002330,CUST_000184,auto,25468.58,3,2023-01-24,True
LOAN_002331,CUST_001560,mortgage,340096.09,15,2021-09-10,False
LOAN_002332,CUST_000387,personal,1000.0,3,2022-11-27,True
LOAN_002333,CUST_000595,auto,31848.1,4,2021-04-23,True
LOAN_002334,CUST_000128,mortgage,333921.83,20,2023-03-28,False
LOAN_002335,CUST_000910,auto,35259.89,5,2022-09-01,True
LOAN_002336,CUST_001119,business,81897.5,7,2021-01-16,True
LOAN_002337,CUST_001888,auto,36326.12,6,2021-01-01,False
LOAN_002338,CUST_000073,personal,9858.06,3,2023-01-26,False
LOAN_002339,CUST_000530,personal,28328.29,5,2021-03-24,False
LOAN_002340,CUST_000097,personal,2074.69,2,2023-07-11,True
LOAN_002341,CUST_000028,mortgage,279506.5,25,2022-09-11,True
LOAN_002342,CUST_001879,business,10000.0,10,2021-06-29,True
LOAN_002343,CUST_000486,auto,34815.55,3,2022-02-06,True
LOAN_002344,CUST_001702,mortgage,162833.71,30,2022-08-30,True
LOAN_002345,CUST_000144,mortgage,285663.75,30,2022-10-16,True
LOAN_002346,CUST_001453,personal,13043.84,4,2022-01-04,True
LOAN_002347,CUST_001032,personal,24761.61,2,2021-12-24,False
LOAN_002348,CUST_001886,auto,20089.51,6,2022-06-23,True
LOAN_002349,CUST_000177,personal,11963.49,2,2023-05-05,False
LOAN_002350,CUST_001993,auto,19168.68,6,2022-10-31,False
LOAN_002351,CUST_001072,personal,17120.87,2,2021-02-14,False
LOAN_002352,CUST_001081,education,32355.12,15,2021-06-26,False
LOAN_002353,CUST_000766,mortgage,297997.33,30,2023-05-06,True
LOAN_002354,CUST_000710,personal,19793.23,5,2022-08-23,True
LOAN_002355,CUST_001674,personal,17199.47,4,2021-06-02,False
LOAN_002356,CUST_000380,auto,39962.75,6,2023-11-19,True
LOAN_002357,CUST_000952,personal,25538.87,3,2021-02-10,True
LOAN_002358,CUST_001309,personal,20256.86,2,2021-07-22,True
LOAN_002359,CUST_001785,auto,12432.77,4,2023-09-13,True
LOAN_002360,CUST_000456,auto,25511.88,4,2021-07-06,True
LOAN_002361,CUST_001551,personal,14832.56,3,2021-05-16,False
LOAN_002362,CUST_000793,auto,26677.47,7,2022-04-03,True
LOAN_002363,CUST_001217,education,23213.0,7,2021-11-26,True
LOAN_002364,CUST_000561,mortgage,65567.61,30,2021-12-30,True
LOAN_002365,CUST_001405,business,74484.09,5,2021-06-27,True
LOAN_002366,CUST_000069,business,117861.78,10,2021-05-14,True
LOAN_002367,CUST_000525,auto,36430.97,6,2021-05-07,True
LOAN_002368,CUST_000414,auto,20257.36,3,2021-04-02,False
LOAN_002369,CUST_001261,personal,17178.71,4,2022-01-03,True
LOAN_002370,CUST_001001,mortgage,166761.39,30,2021-01-28,False
LOAN_002371,CUST_001704,mortgage,344163.03,30,2022-06-27,False
LOAN_002372,CUST_001450,mortgage,79964.25,30,2022-05-27,True
LOAN_002373,CUST_000537,personal,18089.36,3,2023-08-20,True
LOAN_002374,CUST_000528,auto,28505.54,6,2021-04-22,True
LOAN_002375,CUST_001925,personal,7670.7,3,2022-07-06,True
LOAN_002376,CUST_000406,mortgage,211970.09,30,2021-03-20,False
LOAN_002377,CUST_001456,auto,5000.0,3,2022-12-30,True
LOAN_002378,CUST_001688,education,11182.94,10,2023-01-27,False
LOAN_002379,CUST_000341,mortgage,414195.27,25,2021-04-28,False
LOAN_002380,CUST_000520,auto,32083.04,6,2021-08-31,True
LOAN_002381,CUST_000838,business,74418.6,3,2022-07-15,True
LOAN_002382,CUST_000104,mortgage,85336.87,30,2023-09-17,True
LOAN_002383,CUST_001740,mortgage,239229.07,15,2022-03-28,True
LOAN_002384,CUST_000998,mortgage,246332.31,30,2021-03-07,True
LOAN_002385,CUST_001708,auto,15638.61,6,2021-11-23,True
LOAN_002386,CUST_001034,personal,18439.55,5,2023-03-31,True
LOAN_002387,CUST_001253,business,64803.75,5,2021-04-26,True
LOAN_002388,CUST_000264,business,74505.47,10,2021-08-13,False
LOAN_002389,CUST_001193,mortgage,269321.63,25,2023-06-13,True
LOAN_002390,CUST_000416,mortgage,473829.85,25,2021-10-01,False
LOAN_002391,CUST_000526,auto,5000.0,3,2023-08-23,True
LOAN_002392,CUST_000447,business,167623.79,10,2021-06-15,True
LOAN_002393,CUST_001495,business,105278.58,5,2022-10-15,False
LOAN_002394,CUST_001625,mortgage,127690.61,30,2022-08-15,False
LOAN_002395,CUST_000640,mortgage,50000.0,25,2022-10-16,True
LOAN_002396,CUST_001925,mortgage,150004.19,25,2021-05-17,False
LOAN_002397,CUST_001066,mortgage,333910.86,25,2023-01-12,False
LOAN_002398,CUST_001626,mortgage,204773.42,20,2022-03-08,False
LOAN_002399,CUST_000102,personal,14521.29,5,2022-03-14,True
LOAN_002400,CUST_000202,business,10000.0,5,2022-07-28,True
LOAN_002401,CUST_000399,personal,22542.42,4,2022-09-04,True
LOAN_002402,CUST_000888,mortgage,101863.89,25,2022-11-10,False
LOAN_002403,CUST_000130,auto,24481.68,5,2023-09-14,True
LOAN_002404,CUST_001390,personal,12931.59,5,2021-09-22,True
LOAN_002405,CUST_000982,personal,23898.2,3,2021-11-23,True
LOAN_002406,CUST_000272,mortgage,318841.63,15,2022-05-25,False
LOAN_002407,CUST_001948,personal,15416.64,3,2022-10-21,False
LOAN_002408,CUST_000252,mortgage,276878.52,25,2021-01-10,True
LOAN_002409,CUST_000488,mortgage,159161.8,20,2023-08-02,True
LOAN_002410,CUST_001983,education,27729.17,5,2022-11-16,False
LOAN_002411,CUST_000610,mortgage,224314.55,20,2022-03-29,False
LOAN_002412,CUST_001518,business,86211.87,10,2021-12-30,True
LOAN_002413,CUST_001244,education,30820.23,10,2022-07-22,False
LOAN_002414,CUST_000650,mortgage,288274.26,25,2023-07-22,True
LOAN_002415,CUST_000960,personal,18270.07,4,2021-06-23,False
LOAN_002416,CUST_000411,personal,34359.76,2,2021-02-28,False
LOAN_002417,CUST_001894,mortgage,230384.05,25,2022-05-29,True
LOAN_002418,CUST_000015,education,41303.83,5,2021-06-04,False
LOAN_002419,CUST_000278,mortgage,212285.28,30,2021-07-21,False
LOAN_002420,CUST_000852,personal,9125.59,4,2021-07-14,True
LOAN_002421,CUST_000134,personal,9299.0,5,2021-04-21,True
LOAN_002422,CUST_000435,business,87795.31,5,2023-07-24,True
LOAN_002423,CUST_001522,auto,11019.51,6,2022-01-26,False
LOAN_002424,CUST_001306,mortgage,266076.13,30,2021-09-05,False
LOAN_002425,CUST_000469,personal,14664.35,5,2021-06-17,True
LOAN_002426,CUST_000399,mortgage,319926.45,20,2023-02-21,True
LOAN_002427,CUST_000436,personal,33103.74,4,2021-08-21,True
LOAN_002428,CUST_000645,business,42041.66,7,2023-02-12,False
LOAN_002429,CUST_000294,business,33120.39,5,2021-03-15,False
LOAN_002430,CUST_000486,personal,18004.68,3,2022-08-06,True
LOAN_002431,CUST_001194,personal,4742.17,4,2022-01-14,True
LOAN_002432,CUST_001393,personal,21338.6,5,2021-11-26,True
LOAN_002433,CUST_000723,mortgage,205343.87,25,2021-08-10,True
LOAN_002434,CUST_000707,personal,8877.61,4,2022-10-30,True
LOAN_002435,CUST_001029,personal,11134.67,2,2023-08-16,True
LOAN_002436,CUST_001506,personal,17317.21,4,2021-07-04,False
LOAN_002437,CUST_001057,auto,15538.55,4,2022-07-29,True
LOAN_002438,CUST_000436,personal,11287.27,4,2023-02-27,True
LOAN_002439,CUST_001971,auto,32264.57,6,2022-11-06,True
LOAN_002440,CUST_000088,education,33263.13,5,2022-03-21,True
