customer_id,total_transactions,total_amount,average_amount,most_common_txn_type,age,gender,country,account_type,signup_date,is_active,customer_age_group,customer_value_score,fraud_rate,potential_risk
CUST_000649,11,1628.5,148.05,purchase,61.0,Female,France,business,2022-11-11,1,60+,26.69672131147541,0.0,False
CUST_000650,14,1665.4,118.96,purchase,31.0,Female,Italy,checking,2019-04-19,0,26-40,0.0,0.0,False
CUST_000651,16,3012.48,188.28,purchase,22.0,Female,Spain,savings,2022-09-07,0,18-25,0.0,0.0,False
CUST_000652,20,3201.04,160.05,purchase,20.0,Female,Netherlands,premium,2019-09-15,1,18-25,160.052,0.0,False
CUST_000653,11,916.33,83.3,purchase,47.0,Female,Belgium,savings,2020-02-28,1,41-60,19.496382978723407,0.0,False
CUST_000654,8,555.49,69.44,fee,38.0,Male,Italy,checking,2019-01-14,1,26-40,14.618157894736843,0.0,False
CUST_000655,11,2568.76,233.52,deposit,23.0,Female,Netherlands,savings,2020-10-02,1,18-25,111.68521739130436,0.0,False
CUST_000656,12,1656.13,138.01,deposit,59.0,Male,Germany,checking,2022-09-06,1,41-60,28.07,0.0,False
CUST_000657,5,563.12,112.62,purchase,47.0,Female,Belgium,checking,2021-11-16,1,41-60,11.981276595744681,0.0,False
CUST_000658,16,1802.67,112.67,purchase,31.0,Female,Belgium,checking,2023-03-12,1,26-40,58.15064516129033,0.0,False
CUST_000659,10,515.31,51.53,purchase,28.0,Female,France,savings,2023-10-22,1,26-40,18.40392857142857,0.0,False
CUST_000660,8,1033.48,129.18,purchase,54.0,Female,Germany,business,2020-11-08,1,41-60,19.13851851851852,0.0,False
CUST_000661,12,1045.25,87.1,purchase,50.0,Female,France,savings,2021-03-20,1,41-60,20.905,0.0,False
CUST_000662,13,1989.97,153.07,purchase,37.0,Female,Germany,business,2021-03-19,1,26-40,53.78297297297297,0.07692307692307693,False
CUST_000663,10,917.06,91.71,purchase,46.0,Male,Belgium,savings,2020-02-22,1,41-60,19.936086956521738,0.0,False
CUST_000664,7,485.62,69.37,purchase,20.0,Male,France,savings,2019-11-28,1,18-25,24.281,0.0,False
CUST_000665,8,981.75,122.72,fee,32.0,Male,Spain,checking,2019-11-21,1,26-40,30.6796875,0.0,False
CUST_000666,8,292.85,36.61,purchase,29.0,Male,France,savings,2021-05-18,1,26-40,10.098275862068967,0.0,False
CUST_000667,10,529.94,52.99,purchase,44.0,Male,Germany,savings,2020-10-28,1,41-60,12.04409090909091,0.0,False
CUST_000668,12,845.44,70.45,purchase,34.0,Male,France,checking,2022-10-03,1,26-40,24.865882352941178,0.0,False
CUST_000669,12,1215.62,101.3,purchase,52.0,Male,Spain,savings,2023-04-24,1,41-60,23.37730769230769,0.0,False
CUST_000670,23,2842.17,123.57,withdrawal,26.0,Male,Spain,savings,2023-04-20,1,26-40,109.31423076923078,0.0,False
CUST_000671,14,1951.16,139.37,purchase,35.0,Female,France,business,2023-10-02,1,26-40,55.74742857142857,0.0,False
CUST_000672,8,459.05,57.38,purchase,29.0,Female,Belgium,business,2020-01-31,1,26-40,15.829310344827586,0.0,False
CUST_000673,13,660.03,50.77,purchase,46.0,Female,Germany,savings,2019-08-02,1,41-60,14.348478260869564,0.0,False
CUST_000674,7,418.26,59.75,purchase,29.0,Male,Belgium,savings,2021-09-25,1,26-40,14.422758620689654,0.0,False
CUST_000675,17,1854.28,109.08,purchase,35.0,Male,Germany,checking,2022-08-16,1,26-40,52.97942857142857,0.0,False
CUST_000676,18,1116.51,62.03,purchase,27.0,Male,Netherlands,savings,2022-10-30,1,26-40,41.352222222222224,0.0,False
CUST_000677,15,1080.08,72.01,purchase,23.0,Female,Belgium,premium,2020-07-18,1,18-25,46.959999999999994,0.0,False
CUST_000678,9,450.67,50.07,purchase,56.0,Male,France,savings,2019-12-15,0,41-60,0.0,0.0,False
CUST_000679,14,1380.71,98.62,deposit,25.0,Male,France,checking,2023-01-05,1,26-40,55.2284,0.0,False
CUST_000680,13,825.76,63.52,purchase,44.0,Male,Italy,premium,2019-05-03,1,41-60,18.767272727272726,0.0,False
CUST_000681,25,5575.62,223.02,purchase,18.0,Male,Spain,checking,2021-12-10,1,18-25,309.75666666666666,0.0,False
CUST_000682,18,2294.7,127.48,purchase,66.0,Female,Austria,checking,2019-01-10,1,60+,34.768181818181816,0.0,False
CUST_000683,10,664.9,66.49,purchase,43.0,Female,Italy,checking,2019-08-06,1,41-60,15.462790697674418,0.0,False
CUST_000684,10,703.01,70.3,purchase,25.0,Male,Portugal,premium,2022-12-15,1,26-40,28.1204,0.1,False
CUST_000685,6,512.13,85.36,purchase,30.0,Male,Germany,savings,2019-12-24,1,26-40,17.071,0.0,False
CUST_000686,8,2591.86,323.98,purchase,48.0,Male,Belgium,savings,2021-05-02,1,41-60,53.997083333333336,0.0,False
CUST_000687,13,1242.85,95.6,withdrawal,18.0,Male,Belgium,checking,2023-08-17,1,18-25,69.04722222222222,0.0,False
CUST_000688,16,2447.37,152.96,purchase,47.0,Male,Germany,premium,2021-04-27,1,41-60,52.07170212765957,0.0,False
CUST_000689,10,888.05,88.8,purchase,34.0,Male,Italy,checking,2021-09-14,1,26-40,26.11911764705882,0.1,False
CUST_000690,10,653.34,65.33,purchase,54.0,Female,Germany,checking,2021-07-11,0,41-60,0.0,0.0,False
CUST_000691,8,2145.1,268.14,purchase,20.0,Male,Netherlands,savings,2022-01-10,1,18-25,107.255,0.0,False
CUST_000692,18,1473.16,81.84,purchase,29.0,Female,Germany,business,2019-04-27,1,26-40,50.79862068965517,0.0,False
CUST_000693,9,1234.75,137.19,purchase,73.0,Female,Portugal,checking,2020-03-24,1,60+,16.914383561643834,0.0,False
CUST_000694,10,783.42,78.34,purchase,36.0,Female,Belgium,savings,2021-06-30,1,26-40,21.761666666666667,0.0,False
CUST_000695,13,1330.84,102.37,purchase,36.0,Male,France,savings,2022-01-03,1,26-40,36.967777777777776,0.0,False
CUST_000696,17,1805.17,106.19,purchase,32.0,Male,Germany,savings,2023-04-11,1,26-40,56.4115625,0.0,False
CUST_000697,4,685.71,171.43,withdrawal,60.0,Male,Germany,checking,2023-12-29,1,60+,11.428500000000001,0.0,False
CUST_000698,14,1718.83,122.77,transfer,56.0,Female,Netherlands,checking,2023-07-22,1,41-60,30.693392857142857,0.07142857142857142,False
CUST_000699,14,807.63,57.69,purchase,29.0,Female,Spain,business,2023-01-29,1,26-40,27.849310344827586,0.0,False
CUST_000700,12,999.32,83.28,purchase,37.0,Female,Spain,checking,2021-04-01,1,26-40,27.00864864864865,0.0,False
CUST_000701,11,493.34,44.85,purchase,39.0,Female,Portugal,business,2019-06-25,1,26-40,12.64974358974359,0.0,False
CUST_000702,20,1522.2,76.11,purchase,24.0,Female,France,savings,2019-07-30,0,18-25,0.0,0.0,False
CUST_000703,17,2164.94,127.35,purchase,32.0,Male,Germany,savings,2020-05-20,0,26-40,0.0,0.0,False
CUST_000704,11,1363.6,123.96,purchase,18.0,Male,Germany,checking,2019-01-09,1,18-25,75.75555555555555,0.0,False
CUST_000705,15,2177.15,145.14,purchase,33.0,Male,Belgium,premium,2019-03-23,1,26-40,65.97424242424243,0.0,False
CUST_000706,7,646.55,92.36,deposit,20.0,Female,Germany,checking,2022-12-23,1,18-25,32.3275,0.0,False
CUST_000707,19,1704.2,89.69,purchase,31.0,Male,Netherlands,savings,2022-01-20,1,26-40,54.9741935483871,0.0,False
CUST_000708,15,1448.16,96.54,purchase,22.0,Male,France,checking,2022-08-05,1,18-25,65.82545454545455,0.0,False
CUST_000709,6,468.03,78.0,purchase,62.0,Male,Austria,checking,2020-03-05,1,60+,7.5488709677419354,0.0,False
CUST_000710,16,1294.28,80.89,purchase,42.0,Female,Spain,checking,2019-01-31,1,41-60,30.816190476190474,0.0,False
CUST_000711,13,894.08,68.78,purchase,52.0,Male,Spain,checking,2020-11-13,1,41-60,17.193846153846156,0.0,False
CUST_000712,17,4697.94,276.35,purchase,23.0,Female,Netherlands,savings,2019-11-09,1,18-25,204.2582608695652,0.0,False
CUST_000713,9,1323.03,147.0,purchase,57.0,Male,Germany,checking,2022-10-09,1,41-60,23.211052631578948,0.0,False
CUST_000714,14,1637.83,116.99,purchase,58.0,Male,Austria,checking,2021-06-10,1,41-60,28.23844827586207,0.0,False
CUST_000715,16,4250.15,265.63,purchase,34.0,Male,Italy,savings,2019-11-24,1,26-40,125.00441176470588,0.0,False
CUST_000716,12,1035.02,86.25,withdrawal,50.0,Male,Germany,checking,2023-12-30,1,41-60,20.7004,0.0,False
CUST_000717,18,2085.56,115.86,purchase,37.0,Female,Netherlands,checking,2021-08-22,1,26-40,56.36648648648649,0.05555555555555555,False
CUST_000718,15,1229.37,81.96,purchase,41.0,Female,Portugal,savings,2019-04-27,1,41-60,29.98463414634146,0.0,False
CUST_000719,10,539.59,53.96,purchase,62.0,Male,Spain,business,2020-07-11,0,60+,0.0,0.1,False
CUST_000720,11,931.14,84.65,purchase,57.0,Female,Italy,savings,2022-06-23,0,41-60,0.0,0.0,False
CUST_000721,10,995.39,99.54,purchase,78.0,Male,Germany,checking,2020-12-25,1,60+,12.761410256410256,0.0,False
CUST_000722,9,1042.73,115.86,deposit,53.0,Female,Germany,savings,2021-11-23,1,41-60,19.674150943396228,0.0,False
CUST_000723,12,975.62,81.3,purchase,26.0,Female,Germany,business,2019-11-25,1,26-40,37.52384615384615,0.0,False
CUST_000724,12,792.41,66.03,purchase,22.0,Female,Germany,savings,2022-02-27,1,18-25,36.01863636363636,0.0,False
CUST_000725,8,639.05,79.88,transfer,54.0,Male,Germany,savings,2020-10-16,1,41-60,11.834259259259259,0.0,False
CUST_000726,7,1457.19,208.17,purchase,42.0,Male,Netherlands,savings,2022-06-09,1,41-60,34.695,0.0,False
CUST_000727,9,1452.14,161.35,purchase,30.0,Male,Belgium,checking,2023-06-11,1,26-40,48.40466666666667,0.0,False
CUST_000728,12,2668.74,222.4,purchase,44.0,Female,Belgium,business,2020-01-14,1,41-60,60.653181818181814,0.0,False
CUST_000729,13,1556.32,119.72,withdrawal,69.0,Male,Spain,savings,2021-12-28,1,60+,22.55536231884058,0.0,False
CUST_000730,17,1188.16,69.89,purchase,79.0,Male,Italy,checking,2019-01-31,1,60+,15.040000000000001,0.058823529411764705,False
CUST_000731,18,2591.13,143.95,purchase,65.0,Female,Germany,business,2019-12-07,1,60+,39.86353846153846,0.0,False
CUST_000732,8,872.19,109.02,purchase,19.0,Female,Germany,savings,2021-01-06,1,18-25,45.904736842105265,0.0,False
CUST_000733,13,1403.26,107.94,purchase,43.0,Male,Germany,savings,2023-12-19,1,41-60,32.63395348837209,0.0,False
CUST_000734,18,1394.13,77.45,purchase,45.0,Female,Netherlands,checking,2019-07-19,1,41-60,30.980666666666668,0.0,False
CUST_000735,9,129.57,14.4,purchase,67.0,Male,Belgium,checking,2019-09-13,1,60+,1.9338805970149253,0.0,False
CUST_000736,13,1222.03,94.0,purchase,73.0,Male,Italy,checking,2021-09-18,1,60+,16.74013698630137,0.0,False
CUST_000737,10,704.73,70.47,purchase,35.0,Male,France,checking,2020-05-30,1,26-40,20.135142857142856,0.0,False
CUST_000738,11,903.9,82.17,purchase,38.0,Female,France,checking,2022-03-22,1,26-40,23.78684210526316,0.0,False
CUST_000739,8,487.0,60.88,purchase,29.0,Female,Belgium,savings,2020-04-10,1,26-40,16.79310344827586,0.0,False
CUST_000740,10,1237.59,123.76,purchase,38.0,Female,Spain,premium,2021-09-21,1,26-40,32.56815789473684,0.0,False
CUST_000741,14,864.11,61.72,purchase,30.0,Male,Italy,savings,2023-11-24,1,26-40,28.80366666666667,0.0,False
CUST_000742,10,1610.12,161.01,withdrawal,33.0,Male,Germany,savings,2023-09-10,1,26-40,48.79151515151515,0.0,False
CUST_000743,16,1071.52,66.97,purchase,42.0,Female,France,business,2021-04-08,1,41-60,25.51238095238095,0.0,False
CUST_000744,21,2734.65,130.22,deposit,31.0,Male,Belgium,checking,2019-08-25,0,26-40,0.0,0.0,False
CUST_000745,17,2639.98,155.29,deposit,40.0,Male,Austria,premium,2022-12-14,1,41-60,65.9995,0.0,False
CUST_000746,17,1531.34,90.08,purchase,18.0,Female,Portugal,checking,2021-11-26,1,18-25,85.07444444444444,0.058823529411764705,False
CUST_000747,11,2019.47,183.59,purchase,31.0,Female,Spain,checking,2023-12-08,1,26-40,65.1441935483871,0.0,False
CUST_000748,13,1634.4,125.72,purchase,40.0,Male,Germany,checking,2020-06-24,1,41-60,40.86,0.0,False
CUST_000749,10,670.44,67.04,purchase,58.0,Female,Portugal,business,2023-06-14,1,41-60,11.559310344827587,0.0,False
CUST_000750,9,1189.66,132.18,transfer,20.0,Male,Spain,savings,2023-10-04,1,18-25,59.483000000000004,0.0,False
CUST_000751,17,1333.47,78.44,purchase,22.0,Other,Italy,savings,2019-01-21,1,18-25,60.61227272727273,0.0,False
CUST_000752,11,617.41,56.13,purchase,58.0,Male,Spain,savings,2021-04-25,1,41-60,10.645,0.0,False
CUST_000753,9,712.06,79.12,purchase,26.0,Female,Spain,savings,2021-04-28,1,26-40,27.386923076923075,0.0,False
CUST_000754,10,2096.31,209.63,purchase,37.0,Female,Germany,checking,2020-02-11,1,26-40,56.65702702702703,0.1,False
CUST_000755,7,629.15,89.88,withdrawal,26.0,Male,Germany,checking,2022-07-09,1,26-40,24.198076923076922,0.0,False
CUST_000756,12,879.59,73.3,purchase,55.0,Female,Germany,checking,2021-11-13,1,41-60,15.992545454545455,0.0,False
CUST_000757,13,971.6,74.74,purchase,42.0,Female,Spain,checking,2020-11-05,1,41-60,23.133333333333333,0.0,False
CUST_000758,20,1526.82,76.34,purchase,48.0,Female,Netherlands,checking,2019-11-05,1,41-60,31.80875,0.0,False
CUST_000759,11,2109.11,191.74,purchase,23.0,Male,Germany,checking,2022-08-09,1,18-25,91.7004347826087,0.09090909090909091,False
CUST_000760,8,288.7,36.09,purchase,78.0,Female,Spain,business,2023-02-22,1,60+,3.701282051282051,0.0,False
CUST_000761,11,1327.3,120.66,withdrawal,70.0,Female,Belgium,savings,2023-06-07,1,60+,18.96142857142857,0.0,False
CUST_000762,15,5489.95,366.0,purchase,32.0,Female,Germany,checking,2019-02-27,1,26-40,171.5609375,0.0,False
CUST_000763,13,1817.05,139.77,withdrawal,29.0,Male,Germany,savings,2021-11-28,1,26-40,62.65689655172414,0.0,False
CUST_000764,11,1232.41,112.04,purchase,28.0,Female,Germany,savings,2022-11-18,1,26-40,44.01464285714286,0.0,False
CUST_000765,14,1427.38,101.96,purchase,25.0,Female,Italy,savings,2022-05-29,0,26-40,0.0,0.0,False
CUST_000766,14,925.19,66.08,purchase,27.0,Female,Spain,checking,2020-03-19,1,26-40,34.2662962962963,0.07142857142857142,False
CUST_000767,15,2417.95,161.2,purchase,36.0,Male,France,premium,2020-05-24,1,26-40,67.16527777777777,0.0,False
CUST_000768,14,1160.16,82.87,purchase,78.0,Female,France,business,2020-03-12,0,60+,0.0,0.0,False
CUST_000769,10,969.39,96.94,purchase,23.0,Female,Netherlands,checking,2023-09-08,1,18-25,42.14739130434783,0.0,False
CUST_000770,18,1602.98,89.05,purchase,30.0,Male,Spain,business,2021-01-17,1,26-40,53.43266666666667,0.0,False
CUST_000771,22,3511.87,159.63,purchase,41.0,Male,Italy,business,2020-02-09,1,41-60,85.65536585365854,0.0,False
CUST_000772,13,1623.42,124.88,purchase,22.0,Male,Italy,savings,2023-03-26,1,18-25,73.79181818181819,0.0,False
CUST_000773,6,632.31,105.38,purchase,26.0,Male,France,business,2019-08-06,1,26-40,24.319615384615382,0.0,False
CUST_000774,7,688.93,98.42,purchase,52.0,Female,Belgium,savings,2022-12-09,1,41-60,13.248653846153845,0.0,False
CUST_000775,12,771.87,64.32,purchase,36.0,Male,France,savings,2020-10-01,1,26-40,21.440833333333334,0.0,False
CUST_000776,10,1668.12,166.81,purchase,34.0,Female,Germany,savings,2022-10-30,1,26-40,49.06235294117647,0.0,False
CUST_000777,14,1042.72,74.48,purchase,27.0,Female,Germany,savings,2022-07-23,0,26-40,0.0,0.0,False
CUST_000778,9,962.15,106.91,purchase,53.0,Male,Germany,business,2019-08-28,1,41-60,18.15377358490566,0.0,False
CUST_000779,13,1219.57,93.81,purchase,55.0,Male,France,savings,2023-02-12,1,41-60,22.174,0.0,False
CUST_000780,11,1546.61,140.6,purchase,57.0,Male,Spain,checking,2019-12-03,0,41-60,0.0,0.0,False
CUST_000781,14,1336.84,95.49,purchase,37.0,Male,Germany,savings,2019-09-11,1,26-40,36.13081081081081,0.0,False
CUST_000782,8,614.68,76.83,purchase,33.0,Male,Germany,checking,2020-09-08,1,26-40,18.626666666666665,0.0,False
CUST_000783,10,869.52,86.95,purchase,47.0,Male,Spain,premium,2023-06-20,0,41-60,0.0,0.0,False
CUST_000784,15,1062.52,70.83,purchase,29.0,Male,France,business,2019-07-01,1,26-40,36.63862068965517,0.0,False
CUST_000785,6,575.71,95.95,withdrawal,35.0,Male,Spain,savings,2023-07-15,1,26-40,16.448857142857143,0.0,False
CUST_000786,12,2687.38,223.95,purchase,56.0,Male,Spain,savings,2023-03-24,1,41-60,47.98892857142857,0.0,False
CUST_000787,9,879.54,97.73,deposit,20.0,Male,Germany,checking,2021-12-13,1,18-25,43.977,0.0,False
CUST_000788,16,1529.98,95.62,purchase,39.0,Male,Italy,premium,2022-05-20,1,26-40,39.23025641025641,0.0,False
CUST_000789,8,491.54,61.44,purchase,60.0,Female,Netherlands,business,2019-08-07,1,60+,8.192333333333334,0.0,False
CUST_000790,11,719.93,65.45,purchase,66.0,Male,Italy,savings,2020-12-02,1,60+,10.908030303030301,0.0,False
CUST_000791,8,683.67,85.46,purchase,48.0,Male,Germany,savings,2019-06-30,1,41-60,14.243125,0.0,False
CUST_000792,17,1287.93,75.76,purchase,29.0,Male,Italy,checking,2020-11-19,1,26-40,44.41137931034483,0.058823529411764705,False
CUST_000793,15,1701.23,113.42,purchase,29.0,Female,Portugal,savings,2020-06-20,1,26-40,58.66310344827586,0.06666666666666667,False
CUST_000794,10,1774.86,177.49,deposit,24.0,Female,France,checking,2020-03-22,1,18-25,73.9525,0.0,False
CUST_000795,14,644.38,46.03,purchase,56.0,Female,Italy,business,2023-01-18,1,41-60,11.506785714285714,0.0,False
CUST_000796,15,2120.04,141.34,purchase,40.0,Male,Germany,premium,2019-01-29,1,41-60,53.001,0.0,False
CUST_000797,13,1117.5,85.96,purchase,37.0,Male,Germany,checking,2022-01-05,0,26-40,0.0,0.0,False
CUST_000798,13,2042.06,157.08,purchase,47.0,Male,Italy,premium,2023-08-20,1,41-60,43.448085106382976,0.0,False
CUST_000799,11,760.97,69.18,purchase,18.0,Male,Netherlands,business,2022-02-24,1,18-25,42.27611111111111,0.0,False
CUST_000800,16,1745.6,109.1,purchase,38.0,Male,France,checking,2023-09-27,1,26-40,45.93684210526315,0.0,False
CUST_000801,14,2007.31,143.38,purchase,29.0,Female,Germany,checking,2022-03-22,1,26-40,69.21758620689656,0.0,False
CUST_000802,17,2659.87,156.46,deposit,22.0,Female,Portugal,checking,2019-09-27,1,18-25,120.9031818181818,0.0,False
CUST_000803,9,848.73,94.3,purchase,48.0,Male,Spain,savings,2019-12-19,0,41-60,0.0,0.0,False
CUST_000804,13,1617.21,124.4,deposit,36.0,Female,France,checking,2020-08-11,1,26-40,44.9225,0.0,False
CUST_000805,13,3935.48,302.73,purchase,76.0,Female,Spain,savings,2019-01-12,1,60+,51.78263157894737,0.0,False
CUST_000806,15,1588.91,105.93,withdrawal,32.0,Male,Spain,premium,2021-01-07,1,26-40,49.6534375,0.0,False
CUST_000807,11,642.56,58.41,purchase,20.0,Female,Spain,savings,2020-01-25,1,18-25,32.128,0.09090909090909091,False
CUST_000808,11,1539.03,139.91,withdrawal,28.0,Male,Portugal,checking,2022-06-23,1,26-40,54.965357142857144,0.0,False
CUST_000809,10,863.77,86.38,purchase,52.0,Male,Italy,savings,2023-01-18,1,41-60,16.610961538461538,0.0,False
CUST_000810,8,730.06,91.26,purchase,33.0,Female,Spain,savings,2020-01-21,1,26-40,22.1230303030303,0.0,False
CUST_000811,11,1801.41,163.76,purchase,55.0,Male,France,checking,2022-03-07,1,41-60,32.75290909090909,0.0,False
CUST_000812,14,1572.54,112.32,purchase,29.0,Male,Germany,business,2021-09-20,1,26-40,54.22551724137931,0.0,False
CUST_000813,16,2051.5,128.22,purchase,27.0,Male,Germany,premium,2022-03-17,1,26-40,75.98148148148148,0.0,False
CUST_000814,10,1178.49,117.85,purchase,41.0,Male,Germany,savings,2022-08-08,1,41-60,28.743658536585365,0.0,False
CUST_000815,8,282.48,35.31,purchase,38.0,Male,France,business,2019-11-17,1,26-40,7.433684210526316,0.0,False
CUST_000816,14,1800.41,128.6,purchase,31.0,Female,Netherlands,savings,2021-07-27,1,26-40,58.07774193548387,0.0,False
CUST_000817,12,458.17,38.18,purchase,39.0,Male,Spain,business,2022-06-30,1,26-40,11.747948717948718,0.0,False
CUST_000818,20,2386.11,119.31,purchase,49.0,Female,Italy,business,2023-07-23,0,41-60,0.0,0.0,False
CUST_000819,15,3355.8,223.72,purchase,49.0,Male,Italy,checking,2019-10-26,1,41-60,68.4857142857143,0.0,False
CUST_000820,14,1060.1,75.72,purchase,56.0,Female,Spain,checking,2020-05-01,1,41-60,18.93035714285714,0.0,False
CUST_000821,13,1751.62,134.74,withdrawal,41.0,Male,France,checking,2023-04-05,1,41-60,42.72243902439024,0.0,False
CUST_000822,17,3262.84,191.93,purchase,22.0,Male,Netherlands,savings,2020-12-06,1,18-25,148.3109090909091,0.0,False
CUST_000823,6,1001.78,166.96,deposit,50.0,Other,France,checking,2020-01-28,1,41-60,20.0356,0.0,False
CUST_000824,13,1997.39,153.65,purchase,34.0,Female,Spain,checking,2023-06-29,1,26-40,58.746764705882356,0.0,False
CUST_000825,10,1846.13,184.61,purchase,28.0,Female,Spain,savings,2019-06-18,1,26-40,65.93321428571429,0.0,False
CUST_000826,12,1811.94,151.0,purchase,35.0,Male,France,checking,2023-09-28,1,26-40,51.76971428571429,0.0,False
CUST_000827,15,1012.07,67.47,purchase,19.0,Female,France,business,2021-02-07,1,18-25,53.26684210526316,0.0,False
CUST_000828,11,923.96,84.0,deposit,49.0,Female,France,checking,2020-06-28,1,41-60,18.856326530612247,0.0,False
CUST_000829,15,400.41,26.69,purchase,30.0,Male,Germany,checking,2021-01-04,0,26-40,0.0,0.0,False
CUST_000830,9,622.3,69.14,purchase,36.0,Male,France,checking,2022-09-05,1,26-40,17.28611111111111,0.0,False
CUST_000831,11,1810.5,164.59,purchase,20.0,Female,Germany,savings,2021-11-09,1,18-25,90.525,0.0,False
CUST_000832,12,986.2,82.18,purchase,43.0,Female,Portugal,checking,2023-01-23,1,41-60,22.934883720930234,0.0,False
CUST_000833,7,268.19,38.31,purchase,19.0,Female,Germany,savings,2019-01-01,1,18-25,14.115263157894736,0.0,False
